codice_istat,lat,lon
007045,45.795829,7.490376
007046,45.883095,7.303625
007047,45.839539,7.404880
007048,45.627819,7.810601
007049,45.715187,7.363671
007050,45.596273,7.672641
007051,45.723099,7.585596
007052,45.596625,7.809019
007053,45.747605,6.959223
007054,45.777833,7.424056
007055,45.532846,7.102633
007056,45.622834,7.136572
007057,45.787089,7.322958
007058,45.761887,7.353922
007059,45.757665,7.577187
007060,45.686590,7.444896
007061,45.732221,7.160635
007062,45.818618,7.200486
007063,45.739077,7.198367
007064,45.824411,7.153721
007065,45.753066,7.669614
007066,45.747957,7.238639
007067,45.824141,7.568918
007068,45.587708,7.040603
007069,45.831702,7.355360
007070,45.549117,7.203964
007071,45.912330,7.636839
007072,45.766487,7.527761
007073,45.669632,7.703967
007074,45.686852,7.207838
008001,43.876538,7.562369
008002,43.896050,7.667927
008003,44.094223,8.009600
008004,44.095648,7.901437
008005,43.994637,7.905306
008006,43.921371,7.814687
008007,43.910573,7.733192
008008,43.797682,7.687845
008009,44.068529,7.976313
008010,43.978132,7.910015
008011,43.817811,7.615871
008012,43.999310,7.954934
008014,43.875194,7.872068
008015,43.942344,7.715521
008016,43.878233,7.778629
008017,43.932789,8.115817
008018,44.014891,7.970450
008019,43.975405,7.993097
008020,43.960274,7.989194
008021,43.861173,7.927674
008022,43.879441,7.948938
008023,44.105591,7.784372
008024,43.854039,7.951482
008025,43.955247,8.035197
008026,43.926136,8.067256
008027,43.910077,8.073481
008028,43.955683,8.057409
008029,43.876937,7.600516
008030,43.903321,7.927068
008031,43.906401,8.001776
008032,43.905780,7.635443
008033,43.963139,7.956145
008034,44.083391,7.763729
008035,43.982659,7.795271
008037,44.054775,7.803485
008038,43.866942,7.527267
008039,43.810104,7.713137
008040,43.857223,7.688179
008041,43.883013,7.920643
008042,44.046919,7.909433
008043,43.936749,7.645624
008044,43.860414,7.891081
008045,43.940300,7.999474
008046,44.066614,7.853324
008047,43.936235,7.914790
008048,44.071481,8.020708
008049,44.020676,7.859967
008050,43.837990,7.870309
008051,43.912967,7.591473
008052,43.947085,8.104620
008053,43.824702,7.644034
008054,43.857679,7.961256
008055,43.835766,7.775074
008056,43.844621,7.899629
008057,43.829826,7.701883
008058,43.836308,7.660473
008059,43.880020,7.840276
008060,43.855547,7.903123
008061,44.018870,7.734231
008062,43.823053,7.678124
008063,43.798900,7.645979
008064,43.942081,7.936137
008065,43.828684,7.565573
008066,44.046509,7.964800
008067,43.966564,8.091344
008068,43.940674,7.844134
009001,44.019933,8.171044
009002,44.063030,8.177442
009003,44.334981,8.487122
009004,44.362924,8.474045
009005,44.320433,8.331233
009006,43.975018,8.124789
009007,44.079957,8.103234
009008,44.122601,8.165970
009009,44.192042,8.146237
009010,44.241637,8.442484
009011,44.151977,8.204975
009012,44.113040,8.224208
009013,44.167509,8.303964
009014,44.267687,8.241716
009015,44.405567,8.302712
009016,44.236003,8.284214
009017,44.244130,8.127311
009018,44.346972,8.290924
009019,44.027624,8.026765
009020,44.111213,8.079390
009021,44.151924,8.123986
009022,44.359139,8.539776
009023,44.393472,8.211618
009024,44.098351,8.198401
009025,44.091660,8.142461
009026,44.374034,8.248993
009027,44.454334,8.296243
009028,44.153976,8.088313
009029,44.192048,8.353807
009030,44.031018,8.094100
009031,44.183147,8.211003
009032,44.447984,8.386686
009033,43.975619,8.160401
009034,44.148939,8.228024
009035,44.206264,8.211986
009036,44.292620,8.291437
009037,44.294985,8.083275
009038,44.352348,8.203965
009039,44.485116,8.426839
009040,44.304480,8.144750
009041,44.123305,8.017783
009042,44.206343,8.405088
009043,44.083078,8.043690
009044,44.233869,8.325862
009045,44.058504,8.091303
009046,44.280700,8.187241
009047,44.323650,8.251688
009048,44.493404,8.269490
009049,44.164684,8.239129
009050,44.351879,8.247467
009051,44.434040,8.436240
009052,44.292154,8.381203
009053,44.229697,8.255126
009054,44.348297,8.163745
009055,44.471195,8.547604
009056,44.325894,8.444349
009057,44.230655,8.404499
009058,44.403716,8.504797
009059,44.001195,8.069497
009060,44.008519,8.018672
009061,44.143144,8.175365
009062,44.184263,8.269837
009063,44.484581,8.611193
009064,44.258367,8.398148
009065,44.388274,8.562506
009066,44.083550,8.074000
009067,44.228103,8.359064
009068,44.042426,8.122757
009069,44.106691,8.124652
010001,44.423983,8.668813
010002,44.397370,9.154763
010003,44.440262,9.088644
010004,44.390146,9.077989
010005,44.439628,9.403461
010006,44.584895,8.970911
010007,44.338551,9.169329
010008,44.530245,8.707747
010009,44.534891,8.865418
010010,44.356794,9.353689
010011,44.297015,9.476932
010012,44.539054,8.990886
010013,44.274884,9.522567
010014,44.501360,8.848740
010015,44.330806,9.323945
010016,44.405119,9.228570
010017,44.412729,8.624884
010018,44.331218,9.369096
010019,44.382948,9.264145
010020,44.586736,9.020052
010021,44.463880,9.080333
010022,44.568409,9.236893
010023,44.460533,9.259657
010024,44.538083,9.297565
010025,44.449071,8.854740
010026,44.601260,9.249978
010027,44.646735,8.969323
010028,44.306822,9.367086
010029,44.348180,9.318302
010030,44.466763,9.251035
010031,44.449012,9.130342
010032,44.503425,8.727679
010033,44.463833,8.750773
010034,44.395392,9.406702
010035,44.536001,8.914633
010036,44.461362,9.214914
010037,44.241923,9.497183
010038,44.518924,9.245487
010039,44.503858,9.057889
010040,44.357025,9.456030
010041,44.467903,9.188563
010042,44.418846,9.290539
010043,44.387619,9.089399
010044,44.310301,9.198511
010045,44.564448,9.179349
010046,44.358412,9.216562
010047,44.368605,9.148637
010048,44.511261,9.353892
010049,44.608250,8.938221
010050,44.550938,9.217039
010051,44.553880,8.659399
010052,44.566442,9.315978
010053,44.392259,9.315469
010054,44.331752,9.202841
010055,44.483231,8.966286
010056,44.517510,9.458957
010057,44.556822,8.992983
010058,44.511786,8.946184
010059,44.281043,9.432737
010060,44.393502,9.114715
010061,44.508521,8.626667
010062,44.518869,9.158262
010063,44.418710,9.183647
010064,44.413463,9.158871
010065,44.557540,9.094260
010066,44.609279,9.059415
010067,44.347677,9.265500
011001,44.057945,9.977205
011002,44.102607,9.915397
011003,44.194486,9.765810
011004,44.190859,9.900013
011005,44.193211,9.579110
011006,44.217351,9.702562
011007,44.236305,9.737106
011008,44.238687,9.840888
011009,44.285908,9.607169
011010,44.244112,9.647192
011011,44.090551,10.013316
011012,44.235832,9.542412
011013,44.171189,9.832278
011014,44.220524,9.571396
011015,44.109093,9.830040
011016,44.078870,9.921240
011017,44.187132,9.638585
011018,44.326659,9.557001
011019,44.158742,9.664050
011020,44.086429,10.035350
011021,44.175450,9.696402
011022,44.041391,9.840995
011023,44.144082,9.761908
011024,44.101178,9.751336
011025,44.241748,9.779719
011026,44.156421,9.931582
011027,44.094569,9.983492
011028,44.296953,9.679488
011029,44.369370,9.580054
011030,44.144406,9.699597
011031,44.143589,9.886324
011032,44.287360,9.741788
012001,46.036434,8.767236
012002,45.724223,8.801733
012003,45.774603,8.599835
012004,45.856270,8.863942
012005,45.699203,8.735776
012006,45.778989,8.791840
012007,45.888913,8.710116
012008,45.850895,8.757173
012010,45.912716,8.796779
012011,45.891185,8.906782
012012,45.702303,8.757545
012013,45.850353,8.653182
012014,45.811405,8.707799
012015,45.877911,8.866971
012016,45.785918,8.752486
012017,45.833063,8.641359
012019,45.908629,8.685340
012020,45.971127,8.723175
012021,45.883361,8.791719
012022,45.951047,8.736970
012023,45.768260,8.800324
012024,45.940042,8.883732
012025,45.783693,8.806675
012026,45.607357,8.845998
012027,45.965833,8.829961
012029,45.689577,8.862612
012030,45.823663,8.888391
012031,45.879171,8.656409
012032,45.646016,8.756192
012033,45.721265,8.840351
012034,45.597557,9.044878
012035,45.741143,8.836102
012036,45.763836,8.727862
012037,45.916642,8.705505
012038,45.830108,8.775567
012039,45.663037,8.741226
012040,45.675971,8.834348
012041,45.930835,8.758950
012042,45.611913,8.896571
012043,45.887930,8.764311
012044,45.715514,8.864517
012045,45.938112,8.678162
012046,45.754917,8.867490
012047,45.750667,8.812342
012048,45.692912,8.794289
012049,45.797976,8.729296
012050,45.648467,8.958763
012051,45.907699,8.661531
012052,45.860551,8.929165
012053,45.867165,8.698390
012054,45.776016,8.677887
012055,45.854758,8.747767
012056,45.982330,8.799009
012057,45.758434,8.765680
012058,45.908378,8.865400
012059,45.940965,8.818409
012060,45.933553,8.802751
012061,46.064171,8.822075
012062,45.908714,8.748203
012063,45.891859,8.736203
012064,45.775513,8.765558
012065,46.028780,8.786842
012066,45.919666,8.737262
012067,45.664796,8.866736
012068,45.620743,8.741139
012069,45.932167,8.786682
012070,45.664029,8.794311
012071,45.791010,8.768124
012072,45.845122,8.722783
012073,45.778790,8.825995
012074,45.878837,8.677631
012075,45.633784,8.990061
012076,45.980780,8.739101
012077,45.696221,8.660538
012078,45.669860,8.901393
012079,45.644734,8.919131
012080,45.736880,8.857672
012081,45.944741,8.784509
012082,45.784421,8.733194
012083,45.864387,8.832459
012084,45.811176,8.619268
012085,45.708177,8.792452
012086,45.958574,8.862563
012087,45.900042,8.618962
012088,45.871207,8.612758
012089,45.706280,8.878076
012090,45.585141,8.721992
012091,45.777076,8.863709
012092,46.002677,8.755542
012093,45.844543,8.770412
012096,45.800067,8.880749
012097,45.941739,8.839663
012098,45.631402,8.910318
012099,45.936272,8.857990
012100,45.916785,8.786123
012101,45.747128,8.672720
012102,45.941734,8.750631
012103,45.967400,8.784725
012104,45.855064,8.624871
012105,45.761573,8.838229
012106,45.742117,8.753897
012107,45.699142,8.819979
012108,45.628292,8.877487
012109,45.593574,9.016436
012110,45.882956,8.723394
012113,45.908539,8.907832
012114,45.954226,8.709544
012115,45.914203,8.773556
012116,45.795691,8.577829
012117,45.876614,8.924533
012118,45.624431,8.780418
012119,45.626434,9.041070
012120,45.740184,8.628921
012121,45.720093,8.816027
012122,45.649085,8.870512
012123,45.665442,8.686359
012124,45.737308,8.782626
012125,45.763590,8.616468
012126,45.785709,8.695572
012127,45.718437,8.922649
012128,45.808214,8.675758
012129,46.082052,8.726587
012130,45.609042,8.984004
012131,45.907379,8.827183
012132,45.775284,8.705335
012133,45.832408,8.812255
012134,45.771319,8.886620
012136,45.739003,8.906680
012137,45.755046,8.902368
012138,45.729419,8.700110
012139,45.875070,8.912764
012140,45.629763,8.681755
012141,45.878610,8.631505
012142,46.071618,8.769811
012143,45.796131,8.645423
013003,45.808797,9.186003
013004,45.815917,9.164504
013005,45.805488,8.937028
013006,45.777334,9.202349
013007,45.762958,9.179791
013009,45.771279,9.208834
013010,45.733314,8.968670
013011,45.940329,9.119987
013012,45.720167,9.212217
013013,45.863271,9.263141
013015,45.907032,9.265603
013021,46.026713,9.175878
013022,45.769180,8.951649
013023,45.776007,8.920337
013024,45.834866,8.944085
013025,45.966976,9.104349
013026,45.837962,9.101484
013028,45.694987,9.055199
013029,45.739146,9.183145
013030,45.910181,9.123804
013032,45.821641,9.102932
013034,45.746577,9.011720
013035,45.678160,9.171243
013036,45.717959,9.043082
013037,45.867895,9.221267
013040,45.975097,8.972368
013041,45.734314,9.133714
013042,45.850219,9.294342
013043,45.770732,9.130807
013044,45.883487,9.110436
013045,45.694780,8.940979
013046,45.710968,9.106757
013047,46.052204,9.154092
013048,45.721923,9.191368
013052,45.846260,9.222379
013053,45.759075,9.077797
013055,45.748798,9.025031
013058,45.834841,9.242820
013059,45.762283,8.946003
013062,46.106901,9.099996
013063,45.925281,9.070359
013064,45.705041,9.083071
013065,45.852458,9.078073
013068,45.698753,9.012647
013071,46.008745,9.095805
013074,45.965449,9.142174
013075,45.804957,9.080995
013077,46.057686,9.127845
013083,46.088241,9.255444
013084,45.739512,9.098579
013085,46.087234,9.172579
013087,45.949147,9.117451
013089,46.154684,9.324011
013090,46.125293,9.269212
013092,46.192533,9.234076
013095,45.813160,9.214032
013097,45.819722,9.268896
013098,45.859810,9.181839
013099,45.810884,8.972396
013100,45.690995,8.998907
013101,45.709484,9.140663
013102,45.741322,9.059444
013106,46.129130,9.194126
013107,46.159329,9.397127
013110,45.775872,9.059703
013111,46.038263,9.193485
013113,45.998083,9.234149
013114,45.729958,9.015002
013118,45.739739,9.228689
013119,45.889630,9.128035
013120,45.983630,9.101171
013121,45.761502,9.244500
013123,45.888671,9.262062
013126,45.937337,9.198376
013128,45.687246,8.979495
013129,45.792678,9.120045
013130,46.204007,9.299725
013131,45.693381,8.925418
013133,45.695325,9.037185
013134,45.825748,9.259740
013135,45.760658,9.044050
013136,45.751601,9.217735
013137,45.705416,8.974505
013138,45.763521,8.989794
013139,45.918499,9.245697
013143,45.693385,9.173523
013144,45.843357,9.045367
013145,46.019100,9.228310
013147,45.784503,9.249595
013152,45.871278,9.089533
013153,45.779838,9.227106
013154,45.790624,9.036923
013155,46.197021,9.366771
013157,45.782295,9.142163
013159,45.684257,8.953809
013160,46.116534,9.268085
013161,45.902769,9.170046
013163,45.698430,9.137850
013165,45.787075,8.975471
013169,45.756224,8.970663
013170,45.779985,9.175418
013178,46.177866,9.284602
013183,46.102735,9.251139
013184,45.962535,9.124170
013185,46.063646,9.215884
013186,45.881775,9.166648
013187,45.994583,9.116374
013188,45.830066,9.220549
013189,46.028597,9.116672
013192,45.830662,9.252092
013193,45.820783,9.283243
013195,45.857609,9.239175
013197,45.827927,8.916857
013199,45.830869,8.986979
013201,45.668870,9.048428
013202,45.661026,9.034885
013203,45.969745,9.156346
013204,46.096546,9.159605
013206,45.807589,9.037380
013207,46.108357,9.130126
013211,45.922231,9.099163
013212,45.764670,9.099033
013216,46.178849,9.403060
013217,45.896720,9.232707
013218,46.148049,9.254456
013222,45.809075,9.142066
013223,45.845828,9.131199
013226,46.184582,9.350588
013227,45.663810,9.005393
013228,45.818991,8.965756
013229,45.879109,9.307596
013232,45.816860,8.931342
013233,46.069861,9.100658
013234,46.032580,9.055976
013236,45.914628,9.185634
013238,45.718370,8.982219
013239,46.190310,9.338027
013242,45.730907,9.071793
013245,45.776734,9.022820
013246,45.901780,9.199000
013248,46.066486,9.250121
013249,46.153846,9.227993
013250,45.947591,9.249366
013251,45.805314,8.995038
013252,45.986695,9.185322
013253,45.975992,9.034643
013254,45.938748,9.065265
013255,45.801024,8.920147
014001,46.080791,9.624309
014002,46.115635,9.855976
014003,46.119981,9.473411
014004,46.132691,10.145083
014005,46.180426,9.644104
014006,46.078892,9.579839
014007,46.193226,9.738635
014008,46.201994,10.099049
014009,46.490769,10.410010
014010,46.223998,9.709108
014011,46.098260,9.819545
014012,46.404543,9.342830
014013,46.256811,9.875255
014014,46.142050,10.011996
014015,46.185968,9.802902
014016,46.108100,9.794503
014017,46.164626,9.506802
014018,46.324760,9.400570
014019,46.306990,9.803239
014020,46.208728,10.005174
014021,46.169696,9.487217
014022,46.177689,9.589042
014023,46.144765,9.722450
014024,46.121309,9.521712
014025,46.159520,9.615745
014026,46.131997,9.450637
014027,46.157797,9.444948
014028,46.140505,9.902044
014029,46.141837,9.677333
014030,46.100356,9.763774
014031,46.043253,9.549819
014032,46.276520,9.320937
014033,46.351733,10.234569
014034,46.288835,10.213701
014035,46.454393,9.337539
014036,46.321803,9.905011
014037,46.534193,10.142166
014038,46.227137,10.235112
014039,46.155575,9.478961
014040,46.261644,10.258609
014041,46.173547,9.541932
014043,46.309454,9.376298
014044,46.210312,9.916626
014045,46.137132,9.594851
